date,location_key,search_trends_cough,search_trends_fever
2022-04-14,LC,,
2021-01-06,LC,,
2021-11-25,LC,,
2020-09-16,LC,,
2020-11-17,LI,,
2022-04-07,LI,,
2020-09-04,LI,,
2021-03-01,LI,,
2021-06-27,LI,,
2022-03-16,LI,,
2021-08-09,LI,,
2021-11-06,LI,,
2022-02-13,LI,,
2022-08-16,LI,,
2022-06-30,LI,,
2020-10-31,LI,,
2020-08-13,LK,,
2021-09-29,LK,,
2021-03-27,LK,,
2021-09-18,LK,,
2021-06-23,LK,,
2021-08-03,LK,,
2022-01-06,LK,,
2022-04-26,LK,,
2022-05-26,LK,,
2021-08-13,LK,,
2021-12-09,LK,,
2022-09-16,LR,,
2022-04-23,LR,,
2022-07-22,LR,,
2022-01-29,LR,,
2021-04-02,LR,,
2021-01-04,LR,,
2021-10-23,LR,,
2022-08-26,LR,,
2022-01-10,LR,,
2021-12-06,LR,,
2021-12-23,LS,,
2022-06-08,LS,,
2021-03-06,LS,,
2022-03-31,LS,,
2021-05-07,LS,,
2021-10-01,LS,,
2022-08-11,LS,,
2021-04-27,LS,,
2021-06-08,LS,,
2022-06-12,LS,,
2022-06-22,LS,,
2021-05-22,LS,,
2020-11-13,LT,,
2020-07-10,LT,,
2022-08-09,LT,,
2020-11-12,LT,,
2021-05-31,LT,,
2021-05-26,LT,,
2021-07-19,LT,,
2021-10-26,LU,,
2021-10-24,LU,,
2020-08-06,LU,,
2021-09-07,LU,,
2021-08-02,LU,,
2020-10-18,LU,,
2022-03-13,LV,,
2021-05-16,LV,,
2022-05-02,LV,,
2021-11-15,LV,,
2020-11-27,LV,,
2021-11-25,LV,,
2022-01-17,LV,,
2021-02-15,LV,,
2021-06-15,LY,,
2021-05-30,LY,,
2021-07-06,LY,,
2022-06-15,LY,,
2020-09-07,LY,,
2021-12-02,LY,,
2022-01-08,LY,,
2020-09-16,LY,,
2021-05-09,MA,,
2022-02-01,MA,,
2021-01-11,MA,,
2022-04-05,MA,,
2021-12-15,MA,,
2021-10-20,MA,,
2021-11-19,MA,,
2020-11-06,MC,,
2022-03-09,MC,,
2022-01-12,MC,,
2021-03-08,MC,,
2022-01-01,MC,,
2021-01-05,MC,,
2021-11-12,MC,,
2020-10-04,MC,,
2022-01-17,MC,,
2021-12-06,MC,,
2022-05-10,MD,,
2021-08-20,MD,,
2021-04-07,MD,,
2021-01-06,MD,,
2021-03-24,MD,,
2020-08-21,MD,,
2020-08-29,MD,,
2021-11-13,MD,,
2020-07-24,MD,,
2021-03-18,ME,,
2021-01-17,ME,,
2021-10-22,ME,,
2021-11-12,ME,,
2022-03-16,ME,,
2022-06-10,ME,,
2022-08-03,MG,,
2020-11-30,MG,,
2022-07-03,MG,,
2020-12-19,MG,,
2020-11-10,MG,,
2021-11-17,MG,,
2022-02-07,MG,,
2020-11-04,MG,,
2022-07-02,MG,,
2021-02-23,MG,,
2021-07-23,MH,,
2022-04-08,MH,,
2021-09-29,MH,,
2021-11-22,MH,,
2022-01-21,MH,,
2022-06-11,MH,,
2021-04-20,MH,,
2021-08-02,MH,,
2021-02-09,MH,,
2021-07-06,MH,,
2022-04-15,MK,,
2020-08-08,MK,,
2021-03-09,MK,,
2022-03-24,MK,,
2021-07-20,MK,,
2021-10-17,MK,,
2022-06-02,MK,,
2021-02-08,MK,,
2021-04-29,MK,,
2021-04-23,MK,,
2021-08-05,MK,,
2021-11-21,ML,,
2022-04-07,ML,,
2022-01-17,ML,,
2020-09-26,ML,,
2020-10-25,ML,,
2020-09-30,ML,,
2022-02-18,ML,,
2020-07-30,ML,,
2021-10-23,ML,,
2021-07-16,ML,,
2022-07-09,MM,,
2021-02-13,MM,,
2021-10-08,MM,,
2020-07-04,MM,,
2021-02-08,MM,,
2022-02-02,MM,,
2020-08-13,MM,,
2022-08-31,MM,,
2022-09-04,MM,,
2021-07-15,MM,,
2022-08-21,MM,,
2021-03-25,MM,,
2021-10-29,MM,,
2022-06-03,MN,,
2021-10-07,MN,,
2021-06-02,MN,,
2021-01-04,MN,,
2021-11-13,MN,,
2022-01-08,MO,,
2021-12-31,MO,,
2020-08-10,MO,,
2020-07-09,MO,,
2020-08-24,MO,,
2022-06-20,MO,,
2021-12-14,MO,,
2021-09-05,MO,,
2022-03-04,MO,,
2020-07-19,MO,,
2021-09-17,MO,,
2021-05-10,MO,,
2021-02-26,MO,,
2021-09-15,MO,,
2022-04-12,MP,,
2020-07-16,MP,,
2020-07-15,MP,,
2022-08-08,MP,,
2021-08-19,MP,,
2021-02-22,MP,,
2022-07-15,MP,,
2021-12-31,MP,,
2021-07-26,MP,,
2021-08-12,MP,,
2020-11-29,MP,,
2021-10-20,MP,,
2021-10-12,MP,,
2021-05-19,MQ,,
2020-11-04,MQ,,
2020-08-13,MQ,,
2020-07-21,MQ,,
2022-05-12,MQ,,
2021-08-21,MQ,,
2021-12-12,MQ,,
2022-05-17,MQ,,
2021-02-08,MQ,,
2021-05-08,MQ,,
2020-11-14,MQ,,
2021-09-12,MR,,
2020-07-19,MR,,
2022-02-25,MR,,
2021-10-05,MR,,
2022-05-02,MR,,
2021-09-25,MR,,
2021-05-22,MR,,
2022-09-07,MS,,
2021-12-03,MS,,
2022-02-01,MS,,
2021-04-28,MS,,
2022-08-27,MS,,
2020-12-03,MS,,
2021-05-05,MS,,
2022-07-05,MS,,
2021-06-27,MS,,
2022-08-15,MS,,
2021-01-05,MS,,
2022-03-14,MS,,
2021-02-02,MT,,
2021-05-22,MT,,
2020-08-16,MT,,
2022-05-12,MT,,
2020-07-03,MT,,
2021-03-01,MT,,
2021-05-25,MT,,
2020-09-28,MT,,
2021-06-22,MT,,
2020-07-14,MT,,
2020-09-06,MT,,
2021-04-14,MT,,
2022-06-17,MU,,
2022-07-17,MU,,
2021-01-21,MU,,
2022-03-24,MU,,
2020-09-09,MU,,
2022-06-06,MU,,
2022-03-10,MU,,
2021-10-08,MU,,
2022-04-03,MU,,
2022-02-24,MU,,
2020-07-22,MV,,
2021-04-25,MV,,
2022-03-11,MV,,
2021-09-25,MV,,
2022-07-12,MV,,
2022-08-30,MV,,
2020-08-11,MV,,
2021-03-18,MV,,
2022-02-12,MV,,
2022-04-27,MW,,
2020-07-25,MW,,
2021-02-01,MW,,
2021-12-16,MW,,
2020-11-23,MW,,
2021-07-17,MW,,
2022-05-30,MW,,
2021-07-31,MW,,
2021-04-27,MW,,
2021-02-24,MX,,
2020-07-07,MX,,
2021-09-30,MX,,
2021-06-15,MX,,
2020-07-08,MX,,
2021-06-24,MX,,
2021-01-23,MX,,
2022-09-16,MY,,
2021-02-16,MZ,,
2022-02-09,MZ,,
2022-05-06,MZ,,
2021-07-04,NA,,
2021-07-08,NA,,
2022-06-14,NA,,
2021-02-17,NA,,
2021-11-11,NA,,
2021-08-23,NC,,
2022-01-20,NC,,
2022-04-29,NC,,
2020-08-27,NC,,
2021-07-15,NC,,
2021-01-15,NC,,
2021-11-15,NC,,
2021-03-04,NC,,
2021-12-18,NC,,
2021-04-20,NE,,
2022-05-07,NE,,
2020-12-21,NE,,
2022-08-30,NE,,
2021-12-24,NE,,
2021-01-29,NE,,
2022-06-07,NE,,
2021-03-30,NE,,
2022-01-06,NF,,
2021-12-01,NF,,
2020-08-07,NF,,
2021-04-17,NF,,
2020-07-30,NF,,
2021-08-11,NF,,
2021-09-13,NF,,
2022-07-13,NF,,
2020-10-11,NG,,
2022-07-10,NG,,
2021-02-26,NG,,
2021-12-19,NG,,
2021-11-19,NG,,
2020-11-02,NG,,
2020-09-28,NG,,
2021-03-08,NG,,
2022-01-20,NG,,
2021-11-02,NG,,
2022-04-16,NI,,
2022-03-05,NI,,
2020-12-16,NI,,
2022-06-27,NI,,
2022-01-12,NI,,
2021-09-15,NI,,
2020-07-09,NI,,
2022-05-01,NL,,
2021-06-08,NL,,
2021-04-19,NL,,
2020-10-26,NL,,
2020-09-15,NL,,
2022-06-04,NL,,
2020-12-09,NL,,
2021-03-25,NL,,
2021-04-10,NL,,
2021-10-04,NL,,
2020-07-07,NL,,
2021-06-20,NL,,
2021-09-10,NO,,
2021-12-29,NO,,
2021-02-15,NO,,
2021-08-31,NO,,
2021-10-03,NO,,
2021-06-14,NO,,
2022-01-01,NO,,
2020-08-10,NO,,
2021-09-21,NP,,
2020-07-16,NP,,
2022-09-14,NP,,
2022-08-03,NP,,
2022-04-03,NP,,
2022-08-09,NR,,
2021-02-25,NR,,
2022-02-22,NR,,
2021-08-07,NR,,
2021-09-08,NR,,
2022-02-14,NR,,
2020-07-31,NR,,
2022-08-17,NR,,
2022-05-29,NR,,
2021-08-23,NU,,
2020-07-21,NU,,
2020-12-09,NU,,
2020-08-03,NU,,
2021-06-14,NU,,
2022-01-05,NU,,
2022-07-30,NU,,
2021-08-22,NU,,
2022-04-05,NU,,
2020-11-20,NU,,
2021-01-15,NU,,
2021-01-31,NU,,
2022-04-25,NU,,
2022-06-25,NU,,
2021-10-27,NU,,
2021-11-21,OM,,
2022-06-26,OM,,
2021-08-15,OM,,
2022-06-15,OM,,
2020-12-13,OM,,
2020-07-10,OM,,
2020-08-27,OM,,
2020-10-05,OM,,
2021-11-12,OM,,
2021-02-10,OM,,
2021-05-27,PA,,
2021-07-30,PA,,
2021-06-06,PA,,
2021-11-18,PA,,
2021-10-06,PA,,
2021-10-27,PA,,
2022-06-16,PA,,
2020-09-23,PA,,
2021-08-10,PA,,
2020-10-08,PA,,
2021-01-13,PA,,
2020-11-13,PA,,
2022-05-26,PA,,
2021-03-14,PA,,
2021-09-29,PA,,
2022-01-15,PA,,
2021-01-16,PA,,
2022-05-21,PE,,
2022-09-07,PE,,
2022-04-27,PE,,
2022-06-11,PE,,
2022-04-02,PE,,
2021-01-10,PF,,
2020-10-19,PF,,
2022-08-03,PF,,
2021-05-30,PF,,
2020-08-24,PF,,
2021-03-20,PF,,
2021-11-26,PF,,
2022-08-18,PF,,
2022-03-26,PF,,
2021-12-11,PG,,
2022-01-21,PG,,
2021-06-30,PG,,
2022-05-03,PG,,
2022-06-21,PG,,
2020-07-14,PG,,
2022-08-29,PG,,
2020-12-01,PG,,
2022-05-22,PG,,
2021-02-27,PG,,
2021-09-25,PG,,
2021-01-17,PG,,
2020-07-21,PG,,
2021-10-13,PG,,
2020-08-31,PG,,
2022-08-24,PH,,
2022-04-09,PH,,
2022-05-10,PH,,
2021-10-04,PH,,
2021-12-27,PH,,
2022-02-12,PH,,
2022-05-23,PH,,
2021-09-06,PK,,
2021-08-12,PK,,
2021-03-13,PK,,
2021-12-22,PK,,
2022-03-10,PK,,
2020-10-15,PK,,
2021-04-08,PK,,
2021-07-19,PK,,
2021-06-11,PK,,
2021-11-22,PK,,
2020-07-02,PK,,
2022-07-21,PL,,
2020-12-08,PL,,
2022-09-15,PL,,
2022-07-30,PL,,
2020-07-25,PL,,
2020-11-08,PL,,
2021-06-08,PL,,
2022-08-25,PL,,
2021-10-11,PL,,
2022-02-18,PN,,
2021-09-29,PN,,
2022-01-31,PN,,
2021-04-17,PN,,
2022-04-06,PN,,
2022-03-16,PN,,
2022-03-25,PN,,
2020-09-29,PN,,
2021-11-12,PN,,
2021-01-17,PN,,
2020-10-26,PR,,
2022-04-11,PR,,
2021-08-18,PR,,
2022-06-02,PR,,
2021-08-25,PR,,
2020-12-26,PS,,
2020-09-22,PS,,
2021-08-22,PS,,
2022-02-17,PS,,
2021-07-20,PS,,
2021-08-07,PS,,
2020-12-22,PS,,
2020-12-02,PS,,
2021-08-27,PT,,
2020-11-29,PT,,
2021-02-08,PT,,
2021-05-30,PT,,
2020-12-23,PT,,
2020-09-13,PT,,
2020-07-25,PT,,
2020-09-02,PT,,
2021-01-25,PT,,
2022-03-08,PT,,
2021-01-24,PT,,
2021-07-24,PT,,
2020-10-13,PW,,
2022-08-18,PW,,
2020-10-29,PW,,
2022-06-09,PW,,
2020-08-11,PW,,
2021-11-12,PW,,
2021-05-22,PW,,
2021-07-28,PW,,
2021-09-15,PW,,
2020-10-02,PW,,
2020-08-03,PW,,
2020-11-22,PW,,
2020-12-20,PW,,
2022-02-20,PW,,
2022-04-13,PW,,
2022-08-31,PY,,
2021-12-24,PY,,
2021-11-08,PY,,
2022-08-25,PY,,
2022-02-05,PY,,
2022-06-03,QA,,
2022-04-30,QA,,
2022-07-29,QA,,
2022-04-24,QA,,
2022-01-29,QA,,
2022-09-06,QA,,
2021-12-18,QA,,
2021-03-16,QA,,
2021-09-30,RE,,
2021-02-22,RE,,
2022-06-24,RE,,
2021-04-20,RE,,
2021-10-24,RE,,
2021-10-02,RE,,
2022-08-21,RE,,
2021-04-14,RE,,
2022-01-23,RE,,
2020-09-22,RE,,
2021-01-14,RE,,
2021-07-14,RE,,
2022-08-02,RO,,
2022-06-18,RS,,
2021-08-14,RS,,
2020-10-06,RS,,
2022-06-04,RS,,
2021-03-09,RU,,
2021-08-23,RU,,
2020-11-04,RU,,
2020-09-11,RU,,
2022-08-16,RU,,
2020-10-03,RU,,
2020-10-16,RU,,
2020-09-12,RW,,
2022-07-29,RW,,
2021-03-10,RW,,
2022-08-30,RW,,
2021-10-19,RW,,
2022-08-15,RW,,
2020-12-27,RW,,
2020-11-17,RW,,
2022-09-01,RW,,
2020-08-21,RW,,
2022-02-22,RW,,
2021-04-12,RW,,
2020-12-29,SA,,
2022-05-08,SA,,
2021-02-18,SA,,
2022-07-27,SA,,
2021-06-17,SA,,
2022-06-09,SA,,
2021-10-10,SA,,
2021-03-18,SA,,
2022-01-08,SA,,
2021-11-11,SA,,
2021-04-13,SA,,
2020-09-25,SA,,
2021-10-01,SA,,
2021-10-16,SA,,
2022-01-11,SB,,
2020-10-23,SB,,
2021-12-26,SB,,
2021-02-12,SB,,
2021-09-01,SB,,
2020-09-06,SB,,
2020-11-05,SB,,
2021-08-22,SB,,
2020-11-08,SB,,
2022-01-02,SC,,
2021-01-15,SC,,
2021-12-01,SC,,
2022-07-25,SC,,
2022-03-26,SC,,
2022-07-30,SC,,
2021-10-05,SC,,
2022-04-23,SC,,
2022-05-07,SC,,
2022-02-22,SD,,
2021-11-18,SD,,
2022-01-15,SD,,
2021-02-16,SD,,
2021-11-29,SD,,
2022-07-20,SD,,
2021-12-21,SD,,
2021-03-22,SD,,
2021-02-28,SD,,
2021-03-11,SD,,
2022-05-25,SD,,
2020-10-22,SD,,
2022-04-21,SD,,
2021-04-14,SD,,
2020-07-23,SE,,
2022-02-23,SE,,
2022-02-02,SE,,
2020-12-28,SE,,
2020-10-07,SE,,
2021-06-12,SE,,
2021-09-19,SE,,
2022-04-18,SE,,
2020-07-20,SE,,
2021-09-18,SE,,
2021-03-04,SE,,
2021-07-12,SG,4.44,6.82
2020-11-03,SG,3.68,4.18
2020-09-14,SG,4.76,6.05
2022-05-13,SG,7.52,6.52
2021-07-23,SG,4.97,7.03
2021-05-13,SG,7.85,5.52
2021-01-02,SG,4.14,3.84
2020-11-08,SH,,
2021-02-04,SH,,
2022-04-20,SH,,
2021-02-27,SH,,
2021-11-20,SH,,
2021-06-05,SH,,
2020-10-03,SH,,
2022-03-09,SH,,
2022-03-21,SH,,
2022-07-29,SH,,
2022-05-29,SH,,
2022-09-14,SH,,
2020-07-16,SI,,
2022-06-25,SI,,
2022-02-25,SI,,
2021-02-13,SI,,
2020-09-01,SI,,
2021-06-12,SI,,
2021-11-01,SI,,
2021-04-29,SJ,,
2021-08-24,SJ,,
2020-09-12,SJ,,
2021-04-14,SJ,,
2020-07-06,SJ,,
2021-07-16,SK,,
2021-11-11,SK,,
2020-10-17,SK,,
2020-09-19,SK,,
2020-08-19,SK,,
2021-06-18,SK,,
2021-11-07,SK,,
2021-02-04,SK,,
2021-08-26,SK,,
2021-09-07,SK,,
2020-08-11,SL,,
2022-03-16,SL,,
2021-01-22,SL,,
2021-11-19,SL,,
2021-12-12,SL,,
2021-03-08,SL,,
2020-10-12,SL,,
2020-11-23,SL,,
2021-11-22,SL,,
2021-04-08,SL,,
2021-12-07,SM,,
2020-07-19,SM,,
2021-05-03,SM,,
2021-05-09,SM,,
2021-03-26,SM,,
2021-01-03,SN,,
2020-10-22,SN,,
2021-05-27,SN,,
2022-02-22,SN,,
2021-06-09,SN,,
2022-07-01,SN,,
2022-06-07,SN,,
2020-11-06,SN,,
2022-04-20,SN,,
2021-06-22,SN,,
2021-12-10,SN,,
2020-12-28,SO,,
2022-08-01,SO,,
2022-07-25,SO,,
2021-10-04,SO,,
2020-08-01,SO,,
2022-04-14,SO,,
2020-08-31,SO,,
2021-06-21,SO,,
2021-10-11,SO,,
2021-05-05,SO,,
2021-08-15,SO,,
2021-03-19,SO,,
2022-05-08,SR,,
2021-09-15,SR,,
2020-12-28,SR,,
2021-04-05,SR,,
2021-09-04,SR,,
2021-07-27,SR,,
2020-07-30,SR,,
2020-12-13,SS,,
2021-04-29,SS,,
2020-08-12,SS,,
2022-03-21,SS,,
2022-08-20,SS,,
2022-03-27,SS,,
2021-12-12,SS,,
2020-10-05,SS,,
2021-07-12,ST,,
2022-04-19,ST,,
2022-07-08,ST,,
2022-06-23,ST,,
2022-06-10,ST,,
2021-03-17,ST,,
2021-04-09,ST,,
2021-10-20,ST,,
2022-09-07,ST,,
2022-07-30,ST,,
2021-08-02,ST,,
2021-08-24,SV,,
2020-09-07,SV,,
2021-12-09,SV,,
2021-07-24,SV,,
2022-03-22,SV,,
2021-01-27,SV,,
2021-01-14,SV,,
2021-06-24,SV,,
2022-08-19,SV,,
2022-04-22,SV,,
2022-03-18,SV,,
2021-09-13,SV,,
2022-04-14,SX,,
2021-04-27,SX,,
2020-11-29,SX,,
2022-02-19,SX,,
2022-03-17,SX,,
2021-05-24,SX,,
2021-09-08,SY,,
2021-05-26,SY,,
2022-04-03,SY,,
2021-05-02,SY,,
2021-05-31,SY,,
2020-11-25,SY,,
2021-10-27,SY,,
2020-10-17,SZ,,
2020-10-08,SZ,,
2022-05-05,SZ,,
2020-08-08,SZ,,
2021-02-11,SZ,,
2021-06-23,SZ,,
2021-04-17,SZ,,
2021-01-19,SZ,,
2021-12-05,SZ,,
2022-08-18,SZ,,
2020-09-23,SZ,,
2022-07-25,SZ,,
2021-12-06,SZ,,
2021-06-15,SZ,,
2022-03-19,TC,,
2020-09-02,TC,,
2020-12-06,TC,,
2021-08-12,TC,,
2022-07-13,TC,,
2022-08-17,TC,,
2020-08-25,TC,,
2022-01-10,TC,,
2022-04-29,TC,,
2021-10-28,TC,,
2021-08-13,TD,,
2021-02-01,TD,,
2022-08-28,TD,,
2022-04-03,TD,,
2022-08-25,TD,,
2021-03-28,TD,,
2021-03-07,TF,,
2020-12-28,TF,,
2020-09-17,TF,,
2021-05-12,TF,,
2020-11-12,TF,,
2021-01-20,TF,,
2022-02-09,TF,,
2022-02-20,TF,,
2021-06-19,TF,,
2022-08-27,TG,,
2022-03-14,TG,,
2021-01-17,TG,,
2020-07-13,TG,,
2021-08-16,TG,,
2021-11-12,TH,,
2022-03-21,TH,,
2022-01-11,TH,,
2022-08-14,TH,,
2022-06-23,TH,,
2022-08-18,TH,,
2021-01-16,TJ,,
2021-10-13,TJ,,
2021-08-04,TJ,,
2021-09-27,TJ,,
2021-10-28,TJ,,
2021-11-15,TJ,,
2020-07-25,TJ,,
2020-10-07,TJ,,
2022-01-03,TJ,,
2021-05-16,TJ,,
2022-01-31,TK,,
2020-11-02,TK,,
2021-08-02,TK,,
2021-07-29,TK,,
2021-04-18,TK,,
2021-07-01,TK,,
2021-03-12,TL,,
2021-04-11,TL,,
2021-07-09,TL,,
2021-12-01,TL,,
2021-01-27,TL,,
2022-03-31,TL,,
2022-07-31,TL,,
2022-03-21,TL,,
2022-04-02,TL,,
2022-09-06,TL,,
2021-01-27,TM,,
2020-08-24,TM,,
2021-06-03,TM,,
2021-06-20,TM,,
2022-04-14,TM,,
2021-08-06,TM,,
2022-07-31,TM,,
2022-03-22,TM,,
2021-11-23,TN,,
2022-02-22,TN,,
2022-08-05,TN,,
2021-04-27,TN,,
2021-05-13,TN,,
2022-03-05,TN,,
2022-02-16,TN,,
2021-11-13,TN,,
2021-10-29,TO,,
2021-07-24,TO,,
2021-11-25,TO,,
2021-12-07,TO,,
2021-04-18,TO,,
2020-07-21,TO,,
2022-09-16,TO,,
2022-01-22,TO,,
2020-11-02,TO,,
2022-07-20,TO,,
2022-05-01,TO,,
2020-10-08,TO,,
2021-03-30,TO,,
2022-06-11,TO,,
2022-07-03,TO,,
2020-08-21,TR,,
2021-05-25,TR,,
2020-08-10,TR,,
2022-01-05,TR,,
2022-03-17,TR,,
2021-08-31,TR,,
2021-07-10,TR,,
2022-05-26,TR,,
2020-07-26,TR,,
2021-06-03,TR,,
2021-12-06,TR,,
2022-03-12,TR,,
2021-02-13,TR,,
2022-06-26,TT,,
2021-02-21,TT,,
2021-06-17,TT,,
2020-11-15,TT,,
2021-10-06,TT,,
2021-08-10,TT,,
2020-09-30,TT,,
2020-08-10,TT,,
2020-07-22,TT,,
2021-12-03,TT,,
2021-04-18,TV,,
2022-03-29,TV,,
2021-05-10,TV,,
2020-09-26,TV,,
2021-09-10,TV,,
2021-09-11,TV,,
2020-07-22,TW,,
2021-10-13,TZ,,
2020-12-06,TZ,,
2020-10-17,TZ,,
2022-03-31,TZ,,
2022-05-07,TZ,,
2022-06-30,TZ,,
2020-10-30,TZ,,
2021-11-04,TZ,,
2021-06-19,TZ,,
2021-10-12,TZ,,
2021-08-10,UA,,
2020-12-05,UA,,
2021-10-06,UA,,
2021-07-15,UA,,
2021-11-01,UA,,
2020-11-11,UA,,
2021-02-05,UA,,
2020-08-06,UA,,
2022-05-11,UA,,
2021-09-28,UA,,
2020-11-28,UG,,
2020-10-10,UG,,
2021-03-24,UG,,
2021-06-18,UG,,
2021-07-28,UG,,
2021-04-25,UG,,
2021-06-17,UG,,
2022-08-26,UG,,
2020-10-03,UG,,
2021-05-30,UM,,
2021-12-26,UM,,
2022-05-17,UM,,
2022-07-02,UM,,
2021-10-27,UM,,
2021-08-23,UM,,
2020-08-29,UM,,
2021-12-06,UM,,
2021-05-11,UY,,
2022-02-20,UY,,
2022-07-10,UY,,
2021-03-04,UY,,
2020-11-09,UY,,
2021-01-10,UY,,
2021-05-23,UZ,,
2020-10-22,UZ,,
2022-08-29,UZ,,
2020-10-20,UZ,,
2022-04-21,UZ,,
2021-03-30,UZ,,
2021-03-01,UZ,,
2020-12-20,UZ,,
2022-06-24,UZ,,
2020-12-29,VA,,
2022-05-07,VA,,
2022-04-25,VA,,
2021-10-22,VA,,
2022-07-25,VA,,
2020-08-10,VA,,
2020-11-15,VA,,
2022-03-12,VA,,
2020-11-02,VA,,
2022-07-04,VA,,
2020-09-16,VA,,
2022-04-21,VA,,
2021-02-13,VC,,
2020-08-09,VC,,
2020-11-20,VC,,
2021-06-14,VC,,
2021-06-20,VC,,
2022-08-27,VC,,
2021-04-20,VC,,
2021-08-29,VC,,
2021-07-06,VC,,
2021-04-11,VC,,
2021-11-29,VE,,
2021-05-07,VE,,
2021-11-20,VE,,
2022-02-19,VE,,
2020-10-07,VE,,
2022-05-06,VE,,
2020-10-02,VE,,
2020-08-11,VE,,
2020-08-12,VE,,
2020-07-14,VE,,
2020-10-27,VE,,
2020-10-28,VE,,
2022-07-07,VG,,
2022-04-19,VG,,
2021-04-30,VG,,
2021-08-16,VG,,
2022-07-27,VG,,
2022-02-26,VG,,
2021-09-22,VG,,
2022-07-05,VG,,
2020-07-29,VI,,
2020-10-19,VI,,
2021-12-29,VN,,
2021-04-11,VN,,
2022-03-07,VN,,
2022-05-14,VN,,
2021-05-28,VN,,
2021-05-02,VN,,
2021-06-15,VN,,
2020-07-23,VN,,
2020-07-18,VN,,
2021-01-28,VN,,
2020-10-12,VN,,
2022-04-01,VN,,
2021-08-19,VN,,
2021-04-14,VU,,
2021-04-26,VU,,
2021-01-02,VU,,
2020-09-19,VU,,
2021-08-30,VU,,
2021-01-23,VU,,
2021-04-21,VU,,
2022-08-07,VU,,
2021-06-26,VU,,
2021-03-31,VU,,
2021-03-08,VU,,
2022-09-17,VU,,
2020-12-04,VU,,
2020-11-04,VU,,
2021-09-19,VU,,
2021-04-09,WF,,
2022-03-15,WF,,
2022-08-28,WF,,
2022-07-21,WF,,
2020-12-02,WF,,
2022-03-10,WF,,
2020-09-15,WF,,
2021-01-13,WS,,
2022-02-22,WS,,
2021-06-24,WS,,
2020-09-24,WS,,
2020-10-20,WS,,
2021-03-04,WS,,
2022-01-26,WS,,
2021-02-14,WS,,
2021-01-14,WS,,
2020-10-27,WS,,
2021-01-22,WS,,
2022-09-11,WS,,
2022-03-24,WS,,
2022-02-28,XK,,
2021-02-25,XK,,
2020-09-08,XK,,
2021-05-28,XK,,
2020-07-11,XK,,
2021-10-01,XK,,
2021-09-13,XK,,
2020-11-26,YE,,
2021-05-30,YE,,
2022-07-03,YE,,
2021-08-15,YE,,
2022-07-04,YE,,
2021-02-28,YE,,
2022-08-10,YE,,
2021-03-24,YE,,
2020-12-06,YT,,
2021-12-16,YT,,
2022-02-02,YT,,
2021-11-13,YT,,
2020-07-21,YT,,
2021-07-18,YT,,
2021-12-13,YT,,
2021-07-17,YT,,
2020-10-01,YT,,
2022-01-28,ZA,,
2020-09-24,ZA,,
2022-07-30,ZA,,
2021-09-26,ZA,,
2022-04-09,ZM,,
2021-10-17,ZM,,
2022-03-24,ZM,,
2020-12-11,ZM,,
2022-02-21,ZM,,
2022-05-08,ZM,,
2020-08-25,ZM,,
2021-05-05,ZM,,
2021-05-18,ZM,,
2021-02-14,ZM,,
2022-05-14,ZM,,
2021-04-05,ZM,,
2022-06-23,ZM,,
2021-09-16,ZM,,
2021-12-07,ZM,,
2021-08-31,ZW,,
2021-03-02,ZW,,
2021-08-06,ZW,,
2020-10-02,ZW,,
2020-07-08,ZW,,
2020-10-03,ZW,,
2021-08-24,ZW,,
2020-10-28,ZW,,
2022-03-18,ZW,,
2021-12-04,AR,,
2022-05-17,AR,,
2020-07-04,AR,,
2020-07-25,AR,,
2021-07-28,AR,,
2020-09-21,AR,,
2020-07-15,AR,,
2021-12-17,AR,,
2020-10-01,AR,,
2021-10-19,AR,,
2021-01-10,AR,,
2020-12-27,AR,,
2021-02-16,AR,,
2021-08-02,BR,,
2020-07-23,BR,,
2020-09-26,BR,,
2022-02-04,BR,,
2021-03-28,BR,,
2021-08-31,BR,,
2020-12-12,CO,,
2020-07-29,CO,,
2022-01-01,CO,,
2020-09-13,CO,,
2021-03-12,CO,,
2020-10-07,CO,,
2021-06-22,CO,,
2021-06-27,CO,,
2021-01-01,CO,,
2021-10-20,CO,,
2020-10-03,CO,,
2021-03-11,CO,,
2021-05-17,CO,,
2020-11-08,CZ,,
2021-03-01,CZ,,
2022-02-09,CZ,,
2021-06-09,CZ,,
2020-08-17,CZ,,
2020-07-12,CZ,,
2022-06-10,CZ,,
2022-07-11,CZ,,
2021-08-10,EE,,
2021-07-24,EE,,
2021-01-12,EE,,
2022-02-07,EE,,
2020-11-15,EE,,
2020-12-25,EE,,
2021-09-30,EE,,
2022-01-03,EE,,
2021-09-23,EE,,
2020-07-26,EE,,
2020-12-03,EE,,
2020-11-22,ES,,
2021-05-07,ES,,
2020-09-20,ES,,
2021-11-15,ES,,
2021-03-01,ES,,
2020-08-19,ES,,
2021-01-01,ES,,
2021-03-29,ES,,
2021-04-26,ES,,
2022-01-01,ES,,
2022-02-02,ES,,
2021-01-07,ES,,
2021-03-21,FI,,
2021-01-26,FI,,
2021-09-02,FI,,
2021-09-18,FI,,
2021-11-21,FI,,
2020-07-13,FR,,
2020-07-21,FR,,
2021-02-13,FR,,
2020-09-04,FR,,
2020-12-28,FR,,
2020-12-07,FR,,
2022-02-23,FR,,
2020-10-16,FR,,
2021-06-03,HK,,
2021-07-11,HK,,
